-24.9755859,1.00008274,-0.000294374958,0.0008159500000033404
-24.9267578,0.99980514,-0.000215139684,0.001628600000003644
-24.8779297,0.999425122,-0.000214911885,0.002410550000000455
-24.8291016,0.9990255099999999,-0.000220724791,0.003164099999999337
-24.7802734,0.998583145,-0.000219244583,0.003891400000000544
-24.7314453,0.998097872,-0.000218420546,0.004592850000001647
-24.6826172,0.997570407,-0.000217682207,0.005269200000000751
-24.6337891,0.997000433,-0.000216712413,0.005920449999997857
-24.5849609,0.996388287,-0.000215649292,0.006546750000005375
-24.5361328,0.995734479,-0.00021445784,0.007147600000003251
-24.4873047,0.995039742,-0.000213131179,0.007722850000000392
-24.4384766,0.994305028,-0.000211660002,0.008272200000000396
-24.3896484,0.993531485,-0.000210033671,0.008795400000003895
-24.3408203,0.992720448,-0.000208247113,0.009292049999999108
-24.2919922,0.9918734340000001,-0.000206297028,0.00976179999999971
-24.2431641,0.990992124,-0.000204178517,0.01020444999999626
-24.1943359,0.990078363,-0.000201888922,0.01061985000000476
-24.1455078,0.989134136,-0.00019942865,0.01100730000000283
-24.0966797,0.988161567,-0.000196797571,0.0113668500000017
-24.0478516,0.987162904,-0.000193993874,0.01169799999999555
-23.9990234,0.986140507,-0.000191015625,0.01200090000000387
-23.9501953,0.985096839,-0.000187862899,0.01227484999999717
-23.9013672,0.984034448,-0.000184539716,0.01251990000000092
-23.8525391,0.982955955,-0.000181056012,0.01273584999999855
-23.8037109,0.981864041,-0.000177428542,0.01292265000000015
-23.7548828,0.980761445,-0.000173679012,0.0130800000000022
-23.7060547,0.979650952,-0.000169829555,0.01320785000000058
-23.6572266,0.978535389,-0.000165897604,0.01330619999999527
-23.6083984,0.977417619,-0.000161892606,0.0133751999999987
-23.5595703,0.976300527,-0.000157815441,0.01341465000000142
-23.5107422,0.975187009,-0.0001536616,0.01342480000000279
-23.4619141,0.974079958,-0.000149425066,0.01340564999999572
-23.4130859,0.972982256,-0.000145101509,0.01335784999999845
-23.3642578,0.9718967630000001,-0.000140689649,0.01328099999999921
-23.3154297,0.970826316,-0.000136191377,0.01317594999999727
-23.2666016,0.969773716,-0.000131611297,0.01304280000000091
-23.2177734,0.968741725,-0.000126955935,0.01288219999999995
-23.1689453,0.967733058,-0.000122232844,0.01269444999999791
-23.1201172,0.9667503750000001,-0.000117449845,0.01248019999999883
-23.0712891,0.965796274,-0.000112614528,0.01224004999999551
-23.0224609,0.9648732880000001,-0.000107734021,0.01197475000000026
-22.9736328,0.963983872,-0.000102814953,0.01168470000000355
-22.9248047,0.963130407,-9.78635536e-05,0.01137084999999871
-22.8759766,0.962315186,-9.28858035e-05,0.0110339999999951
-22.8271484,0.961540417,-8.788758729999999e-05,0.01067510000000027
-22.7783203,0.960808216,-8.287481910000001e-05,0.01029485000000108
-22.7294922,0.9601206,-7.78535711e-05,0.009894199999997966
-22.6806641,0.959479491,-7.28302338e-05,0.009474349999997855
-22.6318359,0.958886702,-6.78117307e-05,0.009036350000002358
-22.5830078,0.958343941,-6.28057407e-05,0.008580999999999506
-22.5341797,0.9578528079999999,-5.78206822e-05,0.008109550000000354
-22.4853516,0.957414785,-5.28666193e-05,0.007623299999998778
-22.4365234,0.957031243,-4.79544997e-05,0.007123499999998728
-22.3876953,0.956703435,-4.30887385e-05,0.006611149999997679
-22.3388672,0.9564324749999999,-3.83122194e-05,0.006087600000000748
-22.2900391,0.956219442,-3.35698672e-05,0.005554249999995875
-22.2412109,0.956065168,-2.8684171e-05,0.005012450000002389
-22.1923828,0.9559697029999999,-2.54547152e-05,0.004463299999997616
-22.1435547,0.955936874,-2.15839048e-05,0.003908150000000887
-22.0947266,0.955961376,-1.46620355e-05,0.003348299999998972
-22.0458984,0.956048801,-1.25537612e-05,0.002785200000005261
-21.9970703,0.956197151,-8.44635479e-06,0.002220149999999421
-21.9482422,0.956406556,-4.53430432e-06,0.001654600000001949
-21.8994141,0.956677251,-8.56742397e-07,0.001089950000000783
-21.8505859,0.957008964,2.75749048e-06,0.0005276500000022111
-21.8017578,0.957401398,6.193538e-06,-3.339999999951715e-05
-21.7529297,0.957854149,9.703642320000001e-06,-0.0005829500000018584
-21.7041016,0.958366567,1.28832767e-05,-0.001134100000001581
-21.6552734,0.958938081,1.61613665e-05,-0.001670699999998249
-21.6064453,0.9595678520000001,1.91200191e-05,-0.002203749999999616
-21.5576172,0.960254715,2.19572766e-05,-0.002726100000003839
-21.5087891,0.960997797,2.48096916e-05,-0.003233649999998534
-21.4599609,0.961795853,2.74037112e-05,-0.003732149999997603
-21.4111328,0.962647517,2.98807927e-05,-0.004214199999999835
-21.3623047,0.963551358,3.21726182e-05,-0.004683849999999268
-21.3134766,0.964505655,3.42966159e-05,-0.005137300000001233
-21.2646484,0.965508849,3.62600059e-05,-0.005571499999998508
-21.2158203,0.966559148,3.80725516e-05,-0.005989849999998853
-21.1669922,0.967654475,3.97256725e-05,-0.006389200000000983
-21.1181641,0.968792864,4.11952215e-05,-0.006766950000002936
-21.0693359,0.9699722119999999,4.24960503e-05,-0.007125249999997862
-21.0205078,0.971190192,4.36427655e-05,-0.007462099999997918
-20.9716797,0.972444473,4.46199232e-05,-0.007775250000001677
-20.9228516,0.973732613,4.54558997e-05,-0.008066300000002968
-20.8740234,0.975052031,4.61797562e-05,-0.008333999999997843
-20.8251953,0.976400112,4.67135056e-05,-0.008576850000000746
-20.7763672,0.977774208,4.70510409e-05,-0.008793900000000576
-20.7275391,0.9791715479999999,4.72508528e-05,-0.008986450000001867
